"freq","word1","word2","word3","word4","word5"
"2","cents","or","percent","to","in"
"2","certain","content","that","appears","on"
"2","chair","had","a","heart","attack"
"2","chairman","of","the","unk","board"
"2","chairwoman","of","the","board","of"
"2","change","or","removal","at","any"
"2","change","the","way","you","are"
"3","charles","for","more","information","call"
"2","check","out","our","facebook","page"
"2","check","out","our","new","unk"
"2","check","out","unk","unk","unk"
"2","check","out","www","unk","com"
"2","check","them","out","on","facebook"
"2","check","us","out","at","www"
"2","checkpoint","that","was","being","staffed"
"2","chicago","illinois","incorporated","in","item"
"2","choice","if","senator","kyrillos","becomes"
"2","cholesterol","g","carbohydrate","g","protein"
"2","city","of","residence","high","school"
"2","class","new","jersey","families","or"
"2","clean","air","clean","water","and"
"2","clear","choice","if","senator","kyrillos"
"2","co","uk","amazon","de","amazon"
"2","college","player","of","the","year"
"2","com","amazon","ca","amazon","co"
"2","com","and","www","unk","com"
"2","com","if","you","want","to"
"2","com","is","a","participant","in"
"2","come","as","no","surprise","that"
"2","come","in","from","every","border"
"2","come","to","the","conclusion","that"
"2","come","to","think","of","it"
"2","come","try","one","of","our"
"2","come","up","with","a","better"
"2","come","up","with","your","own"
"2","comes","from","amazon","services","llc"
"2","comic","con","episode","iv","a"
"2","communications","director","for","county","executive"
"2","con","episode","iv","a","fan's"
"2","condition","of","anonymity","because","he"
"2","condition","of","anonymity","because","the"
"2","conference","the","university","of","chicago"
"2","congrats","to","you","and","your"
"2","congress","power","to","regulate","interstate"
"2","considered","by","some","to","be"
"2","constantly","until","the","roux","turns"
"2","content","is","provided","as","is"
"2","content","that","appears","on","this"
"2","convicted","of","a","serious","crime"
"2","cool","i","would","love","to"
"2","corporations","and","special","interests","over"
"2","could","be","one","of","the"
"2","could","be","part","of","it"
"2","could","do","it","in","a"
"5","could","not","be","reached","for"
"2","could","see","between","and","inches"
"2","couldn't","have","done","it","without"
"2","couldn't","take","it","any","longer"
"2","counties","and","the","city","of"
"2","country","club","in","paradise","valley"
"4","county","jail","in","lieu","of"
"2","county","police","chief","tim","fitch"
"2","couple","of","days","after","she"
"2","couple","of","years","ago","i"
"2","crazy","but","here's","my","number"
"2","create","instead","of","adding","million"
"2","cricket","letter","cricket","letter","i"
"2","cry","and","we'll","show","you"
"2","cry","because","it's","over","smile"
"3","cup","cup","cup","cup","cup"
"2","cut","side","up","and","cover"
"2","cyber","intelligence","sharing","and","protection"
"2","dad's","unk","buddies","and","they"
"2","dakota","workforce","connection","as","well"
"2","david","unk","spokesman","for","the"
"2","day","for","middle","class","new"
"3","day","in","and","day","out"
"2","day","in","the","life","of"
"2","day","is","a","new","beginning"
"2","day","of","the","week","at"
"2","day","that","goes","by","that"
"4","day","to","all","the","moms"
"2","day","with","love","your","biggest"
"3","days","until","our","hospitality","suite"
"2","de","amazon","fr","amazon","it"
"2","deal","with","children","all","the"
"2","dealer","reporter","unk","unk","com"
"2","dean","of","the","college","of"
"3","debuts","in","march","unk","debuts"
"3","decided","it","was","time","to"
"2","decided","to","give","it","a"
"3","declined","to","comment","on","the"
"2","declined","to","comment","on","whether"
"2","defensive","player","of","the","year"
"2","defiance","in","the","face","of"
"2","democratic","republic","that","will","not"
"2","department","of","health","and","human"
"2","deputies","arrived","they","found","the"
"2","description","of","your","look","and"
"2","deserve","a","lot","of","credit"
"2","deserve","you","get","even","less"
"2","designed","to","provide","a","means"
"2","despite","the","fact","that","it"
"2","destruction","and","that","he","might"
"2","did","a","good","job","unk"
"3","did","a","great","job","of"
"2","did","a","really","good","job"
"2","did","i","not","know","this"
"2","did","not","immediately","return","a"
"2","did","not","know","that","it"
"4","did","not","respond","to","a"
"2","did","not","respond","to","requests"
"3","did","not","want","to","be"
"2","did","not","want","to","get"
"2","did","you","know","that","we"
"2","didn't","have","to","worry","about"
"2","die","in","the","electric","chair"
"2","died","wednesday","unk","funeral","home"
"2","different","to","a","unk","which"
"2","digital","assets","that","can","be"
"2","directed","by","unk","unk","the"
"2","discount","relative","to","the","unk"
"2","do","a","lot","of","that"
"2","do","all","things","through","christ"
"2","do","everything","it","can","to"
"3","do","i","have","to","do"
"2","do","it","the","right","way"
"2","do","it","to","get","a"
"2","do","makes","a","difference","it"
"2","do","not","have","to","create"
"2","do","not","look","at","you"
"2","do","not","want","to","go"
"2","do","the","best","day","of"
"2","do","the","same","for","you"
"2","do","we","really","want","to"
"2","do","we","want","to","be"
"2","do","what","you","have","to"
"2","do","you","agree","that","it"
"3","do","you","have","a","favorite"
"2","do","you","have","a","plan"
"2","do","you","know","what","it's"
"2","do","you","know","what","this"
"2","do","you","make","your","girlfriend"
"2","do","you","need","help","with"
"2","do","you","think","about","the"
"2","do","you","use","it","for"
"2","do","you","want","me","to"
"3","do","you","want","to","be"
"2","do","yourself","a","favor","and"
"2","does","a","great","job","of"
"2","does","a","pretty","good","job"
"2","does","full","justice","to","the"
"3","does","not","have","to","be"
"2","does","not","like","having","her"
"2","does","not","mean","i","am"
"3","does","not","mean","that","i"
"2","does","not","mean","that","the"
"3","does","not","need","to","be"
"2","does","not","take","into","account"
"2","does","this","have","to","do"
"2","doesn't","get","much","better","than"
"3","doesn't","mean","you","have","to"
"2","doing","some","research","on","the"
"2","don't","act","like","you","don't"
"2","don't","agree","with","all","the"
"2","don't","care","what","anyone","says"
"2","don't","cry","because","it's","over"
"2","don't","even","know","if","i"
"2","don't","even","want","to","know"
"3","don't","expect","it","to","be"
"3","don't","forget","to","check","out"
"2","don't","forget","to","stop","by"
"3","don't","get","me","wrong","i"
"2","don't","give","a","shit","about"
"4","don't","have","a","lot","of"
"2","don't","have","to","be","a"
"2","don't","have","to","be","as"
"4","don't","have","to","worry","about"
"2","don't","know","about","you","but"
"2","don't","know","how","i","feel"
"2","don't","know","how","to","feel"
"2","don't","know","if","i","should"
"2","don't","know","if","it","is"
"3","don't","know","what","it","is"
"2","don't","know","what","it","was"
"3","don't","know","what","to","do"
"3","don't","know","what","to","say"
"2","don't","remember","the","last","time"
"2","don't","want","to","go","to"
"2","don't","want","to","unk","myself"
"2","don't","worry","we","deal","with"
"2","don't","you","hate","it","when"
"2","doubt","in","my","mind","that"
"3","dow","jones","industrial","average","fell"
"2","dressed","in","overalls","and","looks"
"2","drinking","wouldn't","stop","and","booze"
"2","driver","managed","to","brake","and"
"2","dropped","all","the","way","to"
"2","drove","my","car","and","got"
"2","due","in","large","part","to"
"5","due","to","the","fact","that"
"2","dum","de","dum","de","dum"
"2","during","the","morning","rush","hour"
"2","during","the","regular","season","and"
"2","e","book","award","winning","novel"
"2","e","t","s","jets","jets"
"2","each","end","of","every","row"
"2","each","of","the","last","three"
"2","each","plus","tax","for","up"
"2","early","in","the","morning","and"
"2","early","in","the","morning","to"
"2","early","in","the","season","but"
"2","early","in","the","third","quarter"
"2","earn","advertising","fees","by","advertising"
"2","easy","to","pick","up","the"
"2","editorial","page","of","a","newspaper"
"2","elect","the","president","this","idea"
"2","electric","chair","had","a","heart"
"2","electrical","engineering","books","engineering","books"
"2","eligible","to","come","off","the"
"3","eliminated","in","the","first","round"
"2","email","your","request","to","us"
"2","end","of","the","day","i"
"2","end","of","the","day","they"
"2","enjoy","it","while","you","can"
"2","enjoy","the","rest","of","your"
"2","episode","iv","a","fan's","hope"
"2","es","certain","content","that","appears"
"3","especially","when","it","comes","to"
"2","eu","associates","programmes","designed","to"
"2","eu","this","content","is","provided"
"2","even","after","all","these","years"
"2","even","less","than","you","settled"
"2","even","when","it","wasn't","him"
"2","ever","seen","in","my","life"
"2","ever","told","you","that","you"
"2","every","day","for","middle","class"
"2","every","day","of","the","week"
"3","every","once","in","a","while"
"2","every","time","i","listen","to"
"3","every","time","i","see","him"
"2","every","week","to","see","how"
"2","everybody","should","be","talking","about"
"2","everyone","a","merry","christmas","and"
"2","everyone","is","having","a","great"
"2","everyone","is","having","a","wonderful"
"2","everyone","who","came","out","and"
"3","everyone","who","came","out","to"
"3","everything","happens","for","a","reason"
"2","exactly","what","i","was","thinking"
"2","excited","to","also","announce","that"
"2","executive","vice","president","of","football"
"3","executive","vice","president","of","the"
"4","faces","up","to","years","in"
"2","failed","to","qualify","for","the"
"2","fall","in","love","with","it"
"2","fall","of","the","soviet","union"
"2","falling","on","my","head","like"
"2","falls","in","love","with","a"
"2","family","friends","and","co","workers"
"2","far","as","to","say","that"
"2","far","away","as","new","york"
"2","fargo","north","dakota","bands","and"
"2","fart","an","average","of","times"
"2","fat","g","saturated","g","trans"
"2","father's","day","in","the","uk"
"2","favorite","day","of","the","year"
"2","feeble","attempt","to","undermine","the"
"2","feeding","off","the","energy","of"
"2","feel","free","to","contact","me"
"3","feel","like","i","need","to"
"2","feel","like","they","have","to"
"2","feeling","in","the","world","is"
"2","fees","by","advertising","and","linking"
