"freq","word1","word2","word3"
"2","is","different","and"
"7","is","different","from"
"4","is","different","to"
"3","is","difficult","for"
"6","is","difficult","to"
"4","is","directed","by"
"2","is","directly","connected"
"4","is","doing","a"
"2","is","doing","is"
"2","is","doing","the"
"2","is","done","and"
"2","is","done","by"
"2","is","done","i"
"3","is","done","in"
"3","is","done","well"
"2","is","done","when"
"2","is","down","on"
"2","is","down","so"
"2","is","down","to"
"3","is","dressed","in"
"2","is","due","back"
"5","is","due","to"
"2","is","during","a"
"2","is","earth","day"
"2","is","easier","for"
"2","is","easier","to"
"7","is","easy","to"
"2","is","either","a"
"3","is","enough","to"
"2","is","entering","the"
"4","is","entitled","to"
"2","is","essential","to"
"2","is","essentially","a"
"3","is","even","a"
"2","is","even","more"
"3","is","even","the"
"2","is","ever","unk"
"3","is","everyone","doing"
"5","is","exactly","the"
"10","is","exactly","what"
"2","is","excited","to"
"29","is","expected","to"
"2","is","extremely","important"
"2","is","familiar","with"
"2","is","famous","for"
"2","is","far","better"
"6","is","far","from"
"2","is","far","less"
"2","is","far","more"
"2","is","far","superior"
"4","is","feeling","better"
"10","is","filled","with"
"2","is","finally","here"
"2","is","fine","and"
"3","is","focused","on"
"3","is","followed","by"
"3","is","following","me"
"2","is","following","you"
"8","is","for","a"
"2","is","for","all"
"2","is","for","good"
"2","is","for","me"
"3","is","for","my"
"2","is","for","something"
"3","is","for","sure"
"5","is","for","the"
"2","is","for","unk"
"3","is","for","you"
"2","is","forced","to"
"2","is","freaking","out"
"5","is","free","and"
"2","is","fresh","and"
"2","is","friday","i"
"5","is","from","a"
"2","is","from","god"
"2","is","from","my"
"6","is","from","the"
"2","is","fronted","by"
"2","is","fueled","by"
"19","is","full","of"
"2","is","fun","to"
"2","is","funded","by"
"4","is","getting","a"
"2","is","getting","from"
"2","is","getting","his"
"3","is","getting","married"
"2","is","getting","more"
"5","is","getting","ready"
"2","is","getting","younger"
"2","is","given","to"
"5","is","giving","away"
"2","is","giving","me"
"2","is","giving","up"
"3","is","glad","that"
"2","is","going","down"
"2","is","going","in"
"16","is","going","on"
"3","is","going","out"
"2","is","going","really"
"2","is","going","through"
"122","is","going","to"
"3","is","going","well"
"4","is","gonna","be"
"2","is","gonna","suck"
"2","is","good","about"
"2","is","good","after"
"2","is","good","all"
"7","is","good","and"
"2","is","good","because"
"2","is","good","but"
"10","is","good","for"
"2","is","good","on"
"2","is","good","so"
"4","is","good","to"
"2","is","good","too"
"3","is","great","but"
"4","is","great","for"
"2","is","great","to"
"2","is","half","full"
"3","is","happening","in"
"2","is","happening","on"
"2","is","happy","to"
"19","is","hard","to"
"15","is","having","a"
"2","is","he's","not"
"2","is","he","a"
"2","is","he","the"
"2","is","headed","for"
"3","is","headed","to"
"2","is","her","unk"
"2","is","here","again"
"4","is","here","and"
"5","is","here","to"
"2","is","holding","a"
"2","is","holding","its"
"8","is","home","to"
"2","is","hope","for"
"2","is","hoping","to"
"2","is","hosting","a"
"2","is","hot","and"
"6","is","how","i"
"3","is","how","it"
"2","is","how","many"
"2","is","how","the"
"5","is","how","to"
"2","is","how","we"
"2","is","i","can"
"4","is","i","don't"
"3","is","i","have"
"2","is","i","like"
"3","is","i","want"
"2","is","i","would"
"2","is","ideal","to"
"2","is","if","you"
"2","is","immune","from"
"2","is","imperative","that"
"3","is","important","because"
"2","is","important","for"
"3","is","important","that"
"12","is","important","to"
"3","is","impossible","to"
"12","is","in","a"
"2","is","in","charge"
"2","is","in","chicago"
"3","is","in","fact"
"3","is","in","for"
"3","is","in","full"
"3","is","in","it"
"5","is","in","its"
"2","is","in","itself"
"4","is","in","my"
"2","is","in","need"
"2","is","in","our"
"3","is","in","place"
"3","is","in","response"
"3","is","in","sight"
"42","is","in","the"
"2","is","in","there"
"6","is","in","this"
"3","is","in","town"
"3","is","in","unk"
"2","is","in","weeks"
"2","is","indeed","a"
"3","is","indicative","of"
"2","is","inspiring","and"
"2","is","intended","to"
"3","is","interested","in"
"3","is","involved","in"
"2","is","it's","not"
"10","is","it","a"
"2","is","it","about"
"3","is","it","all"
"4","is","it","because"
"2","is","it","fair"
"2","is","it","going"
"2","is","it","good"
"2","is","it","hot"
"2","is","it","i"
"3","is","it","is"
"9","is","it","just"
"2","is","it","me"
"2","is","it","okay"
"3","is","it","on"
"6","is","it","possible"
"9","is","it","really"
"2","is","it","safe"
"5","is","it","so"
"2","is","it","something"
"11","is","it","that"
"9","is","it","the"
"3","is","it","to"
"2","is","it","true"
"4","is","it","unk"
"2","is","it","weird"
"2","is","it","worth"
"25","is","just","a"
"3","is","just","amazing"
"4","is","just","another"
"3","is","just","around"
"10","is","just","as"
"2","is","just","beautiful"
"2","is","just","enough"
"2","is","just","going"
"2","is","just","like"
"4","is","just","not"
"6","is","just","one"
"3","is","just","right"
"2","is","just","so"
"10","is","just","the"
"2","is","just","unk"
"2","is","key","to"
"3","is","killing","me"
"12","is","kind","of"
"3","is","kinda","unk"
"3","is","known","about"
"6","is","known","as"
"6","is","known","for"
"2","is","known","in"
"2","is","known","to"
"2","is","leading","a"
"2","is","leading","the"
"3","is","left","to"
"2","is","legal","in"
"4","is","less","than"
"3","is","light","and"
"21","is","like","a"
"3","is","like","an"
"2","is","like","being"
"2","is","like","drinking"
"2","is","like","that"
"5","is","like","the"
"2","is","like","unk"
"17","is","likely","to"
"2","is","limited","but"
"4","is","listed","as"
"2","is","living","in"
"4","is","located","at"
"5","is","located","in"
"2","is","located","on"
"2","is","long","and"
"3","is","looking","at"
"11","is","looking","for"
"2","is","looking","forward"
"3","is","looking","into"
"3","is","looking","to"
"3","is","love","in"
"2","is","mad","at"
"5","is","made","from"
"2","is","made","of"
"5","is","made","up"
"2","is","make","sure"
"3","is","making","a"
"2","is","making","it"
"2","is","making","its"
"6","is","making","me"
"4","is","making","the"
"3","is","making","this"
"2","is","married","to"
"6","is","meant","to"
"2","is","mentioned","in"
"4","is","merely","the"
"2","is","mind","unk"
"2","is","mine","unk"
"2","is","missed","by"
"2","is","missing","out"
"2","is","more","about"
"2","is","more","difficult"
"2","is","more","expensive"
"3","is","more","fun"
"6","is","more","important"
"2","is","more","interested"
"2","is","more","like"
"2","is","more","likely"
"5","is","more","of"
"2","is","more","or"
"8","is","more","than"
"2","is","more","unk"
"2","is","most","important"
"4","is","moving","to"
"2","is","much","appreciated"
"2","is","much","like"
"2","is","much","more"
"3","is","my","birthday"
"2","is","my","collection"
"18","is","my","favorite"
"9","is","my","first"
"3","is","my","friend"
"2","is","my","goal"
"3","is","my","heart"
"2","is","my","latest"
"4","is","my","life"
"2","is","my","list"
"2","is","my","little"
"2","is","my","morning"
"4","is","my","new"
"2","is","my","post"
"2","is","my","someday"
"2","is","my","son"
"5","is","my","unk"
"2","is","necessarily","a"
"2","is","necessary","for"
"2","is","necessary","that"
"3","is","necessary","to"
"3","is","needed","to"
"4","is","never","a"
"2","is","new","to"
"2","is","new","york"
"2","is","news","the"
"2","is","news","to"
"2","is","next","to"
"4","is","next","week"
"2","is","next","year"
"2","is","nice","to"
"4","is","no","different"
"6","is","no","doubt"
"2","is","no","easy"
"2","is","no","evidence"
"2","is","no","excuse"
"2","is","no","god"
"2","is","no","guarantee"
"2","is","no","joke"
"12","is","no","longer"
"2","is","no","love"
"2","is","no","need"
"5","is","no","one"
"2","is","no","other"
"3","is","no","real"
"2","is","no","secret"
"2","is","no","such"
"2","is","no","time"
"4","is","no","unk"
"3","is","no","way"
"2","is","no","where"
"2","is","no","wonder"
"3","is","none","of"
"62","is","not","a"
"5","is","not","about"
"2","is","not","acceptable"
"2","is","not","afraid"
"3","is","not","all"
"3","is","not","always"
"15","is","not","an"
"6","is","not","as"
"3","is","not","bad"
"2","is","not","being"
"2","is","not","easy"
"7","is","not","enough"
"3","is","not","even"
"5","is","not","expected"
"4","is","not","for"
"5","is","not","going"
"3","is","not","good"
"2","is","not","healthy"
"2","is","not","here"
"10","is","not","in"
"2","is","not","interested"
"11","is","not","just"
"2","is","not","known"
"2","is","not","like"
"2","is","not","lost"
"2","is","not","made"
"2","is","not","marketing"
"2","is","not","much"
"10","is","not","my"
"2","is","not","necessary"
"2","is","not","news"
"2","is","not","okay"
"4","is","not","on"
"4","is","not","one"
"5","is","not","only"
"2","is","not","over"
"3","is","not","playing"
"3","is","not","possible"
"2","is","not","really"
"2","is","not","required"
"5","is","not","so"
"3","is","not","sufficient"
"4","is","not","that"
"31","is","not","the"
"2","is","not","there"
"8","is","not","to"
"3","is","not","uncommon"
"12","is","not","unk"
"2","is","not","unlike"
"2","is","not","waiting"
"4","is","not","what"
"3","is","not","worth"
"2","is","not","wrong"
"3","is","nothing","but"
"2","is","nothing","else"
"2","is","nothing","like"
"6","is","nothing","more"
"3","is","nothing","new"
"2","is","nothing","short"
"3","is","nothing","to"
"3","is","nothing","unk"
"2","is","nothing","wrong"
"2","is","notorious","for"
"2","is","now","a"
"2","is","now","at"
"2","is","now","available"
"3","is","now","being"
"2","is","now","called"
"2","is","now","considered"
"2","is","now","following"
"9","is","now","in"
"2","is","now","israel"
"4","is","now","on"
"5","is","now","the"
"3","is","now","working"
"3","is","of","a"
"6","is","of","course"
"2","is","of","great"
"5","is","of","the"
"3","is","off","the"
"3","is","off","to"
"3","is","offering","off"
"2","is","often","difficult"
"2","is","often","something"
"2","is","often","the"
"2","is","oh","so"
"2","is","okay","with"
"2","is","old","school"
"7","is","on","a"
"2","is","on","fire"
"2","is","on","going"
"2","is","on","her"
"2","is","on","it"
"4","is","on","its"
"2","is","on","me"
"6","is","on","my"
"2","is","on","our"
"27","is","on","the"
"2","is","on","to"
"2","is","on","tonight"
"2","is","on","tv"
"2","is","on","twitter"
"4","is","on","unk"
"100","is","one","of"
"5","is","one","that"
"3","is","one","thing"
"4","is","one","way"
"3","is","only","a"
"5","is","only","about"
"2","is","only","an"
"2","is","only","interested"
"2","is","only","one"
"7","is","only","the"
"2","is","open","and"
"2","is","open","for"
"7","is","open","to"
"2","is","opposed","to"
"2","is","or","what"
"2","is","our","anniversary"
"3","is","out","and"
"2","is","out","for"
"13","is","out","of"
"2","is","out","there"
"4","is","over","and"
"3","is","over","lol"
"2","is","over","time"
"2","is","packed","with"
"26","is","part","of"
"2","is","particularly","unk"
"2","is","paying","the"
"2","is","percentage","points"
"2","is","perfect","can"
"2","is","perfect","for"
"2","is","picking","up"
"4","is","planned","for"
"2","is","planning","to"
"2","is","playing","a"
"4","is","playing","at"
"2","is","playing","in"
"2","is","playing","unk"
"2","is","plenty","of"
"4","is","possible","that"
"4","is","possible","to"
"2","is","precious","little"
"3","is","pretty","damn"
"2","is","pretty","funny"
"4","is","pretty","good"
"2","is","pretty","hard"
"9","is","pretty","much"
"2","is","probably","a"
"2","is","probably","not"
"3","is","probably","one"
"5","is","probably","the"
"5","is","projected","to"
"2","is","proof","that"
"2","is","provided","as"
"2","is","provided","by"
"2","is","quite","a"
"2","is","quite","different"
"2","is","ranked","no"
"2","is","rated","b"
"4","is","ready","for"
"3","is","ready","to"
"5","is","really","a"
"3","is","really","about"
"2","is","really","all"
"2","is","really","appreciated"
"2","is","really","close"
